Date,Temperature,Demand,Price,IBEX35
2020-03-18,13.6,684799.07,30.62,6349.15
2020-03-19,13.3,641992.028,30.38,6367.35
2020-03-20,12.5,647058.248,27.97,6570.5
2020-03-21,11.2,612492.1009999999,27.76,6570.5
2020-03-22,11.3,583510.9090000001,27.61,6570.5
2020-03-23,11.9,653558.5819999999,28.76,6310.0
2020-03-24,12.0,663819.7640000002,27.81,6560.450000000001
2020-03-25,10.9,664643.7910000001,31.39,6841.950000000001
2020-03-26,9.9,661338.3240000001,22.59,6896.15
2020-03-27,8.6,667335.755,25.34,6799.299999999999
2020-03-28,10.4,605617.2209999998,27.87,6799.299999999999
2020-03-29,11.4,540515.04,18.8,6799.299999999999
2020-03-30,8.2,610996.0749999997,18.96,6648.05
2020-03-31,8.3,610653.9339999999,21.04,6713.35
2020-04-01,10.9,599875.958,26.41,6626.5
2020-04-02,10.7,599323.162,23.62,6541.7
2020-04-03,11.1,584683.6939999999,24.03,6570.95
2020-04-04,12.3,542996.0409999999,14.82,6570.95
2020-04-05,13.8,519594.3759999998,9.27,6570.95
2020-04-06,13.8,568143.8400000001,25.13,6801.75
2020-04-07,14.9,567082.621,22.47,7011.35
2020-04-08,15.3,555027.0889999999,23.45,6906.55
2020-04-09,15.0,529824.7359999999,22.03,7017.75
2020-04-10,15.0,510435.49,19.51,7017.75
2020-04-11,15.0,518229.908,21.84,7017.75
2020-04-12,15.0,501615.48,17.57,7017.75
2020-04-13,13.9,537818.9909999998,22.88,7017.75
2020-04-14,14.8,584017.243,21.31,7145.0
2020-04-15,14.2,604347.185,16.16,6951.6
2020-04-16,15.1,604521.5249999999,12.84,6842.0
2020-04-17,15.5,598697.5680000003,15.02,6922.65
2020-04-18,15.8,552914.7760000001,20.92,6922.65
2020-04-19,15.0,520123.268,12.45,6922.65
2020-04-20,14.2,585331.0590000001,11.46,6824.15
2020-04-21,12.8,608880.7050000001,8.81,6697.9
2020-04-22,14.2,608023.375,11.23,6691.9
2020-04-23,15.4,599598.0110000002,18.04,6755.6
2020-04-24,16.4,594661.984,18.23,6644.450000000001
2020-04-25,15.6,556038.735,17.67,6644.450000000001
2020-04-26,15.5,522374.9530000001,15.6,6644.450000000001
2020-04-27,14.4,590579.9650000002,20.02,6728.700000000001
2020-04-28,14.1,601203.1049999997,17.98,6782.9
2020-04-29,14.5,600234.68,10.29,6936.25
2020-04-30,16.0,594712.471,7.22,7023.35
2020-05-01,18.1,525344.189,5.1,7023.35
2020-05-02,19.5,529331.1359999999,11.77,7023.35
2020-05-03,20.0,509365.967,14.42,7023.35
2020-05-04,20.9,585884.404,15.76,6720.5
2020-05-05,18.8,607115.0269999999,18.66,6748.299999999999
2020-05-06,18.7,610199.3600000003,22.44,6714.35
2020-05-07,19.8,604624.142,21.01,6706.799999999999
2020-05-08,19.7,597179.7879999998,19.99,6761.4
2020-05-09,17.8,547084.706,18.56,6761.4
2020-05-10,15.4,513399.456,12.16,6761.4
2020-05-11,16.4,591350.652,16.14,6753.2
2020-05-12,14.9,617479.021,24.38,6729.15
2020-05-13,15.3,617401.116,25.27,6679.799999999999
2020-05-14,13.7,620557.9010000001,24.05,6515.2
2020-05-15,14.3,608952.2499999999,20.15,6545.15
2020-05-16,15.4,555670.934,16.09,6545.15
2020-05-17,16.3,519597.9459999999,16.42,6545.15
2020-05-18,17.6,596670.2069999999,26.03,6674.15
2020-05-19,19.5,615052.6039999999,26.13,6714.1
2020-05-20,20.7,622450.073,26.89,6598.1
2020-05-21,21.5,630168.002,28.38,6676.65
2020-05-22,22.0,634355.2640000001,29.18,6668.75
2020-05-23,21.1,582895.641,15.89,6668.75
2020-05-24,20.9,542170.6410000001,12.74,6668.75
2020-05-25,20.8,627466.111,23.42,6791.0
2020-05-26,20.9,642990.536,22.43,6970.450000000001
2020-05-27,21.5,644707.726,25.61,7129.6
2020-05-28,22.1,642005.8679999999,29.79,7192.95
2020-05-29,21.7,641570.31,32.99,7149.15
2020-05-30,21.6,583380.4330000001,29.39,7149.15
2020-05-31,21.3,541662.429,30.1,7149.15
2020-06-01,21.1,627334.741,34.19,7218.05
2020-06-02,21.4,653396.5000000001,34.86,7341.1
2020-06-03,20.7,662452.4070000001,31.65,7539.299999999999
2020-06-04,18.3,651301.681,24.46,7592.6
2020-06-05,19.1,640912.088,28.26,7777.25
2020-06-06,20.0,582674.1880000001,27.54,7777.25
2020-06-07,17.9,540393.818,19.88,7777.25
2020-06-08,16.5,625763.3829999999,27.23,7894.65
2020-06-09,16.7,643604.7209999998,29.18,7798.95
2020-06-10,17.8,653728.4889999998,30.82,7755.2
2020-06-11,17.9,653624.4079999999,22.86,7382.25
2020-06-12,16.9,645918.0489999999,20.37,7315.15
2020-06-13,17.6,581088.713,22.21,7315.15
2020-06-14,18.4,543304.6209999999,26.38,7315.15
2020-06-15,19.3,644001.077,31.91,7186.15
2020-06-16,19.4,656823.463,31.16,7474.5
2020-06-17,18.8,661145.5780000001,34.56,7477.5
2020-06-18,19.6,662011.4320000003,35.2,7406.65
2020-06-19,20.4,657676.1829999998,33.51,7451.55
2020-06-20,21.5,608254.9759999999,31.49,7451.55
2020-06-21,22.6,572807.0059999999,25.51,7451.55
2020-06-22,24.0,682963.2909999999,31.27,7363.799999999999
2020-06-23,25.0,706613.8300000001,34.72,7430.85
2020-06-24,24.5,668203.3260000001,37.63,7318.2
2020-06-25,23.7,711838.827,39.38,7186.8
2020-06-26,22.7,702221.4279999998,37.65,7258.5
2020-06-27,22.9,638125.4909999999,30.13,7258.5
2020-06-28,23.9,604144.5640000001,29.94,7258.5
2020-06-29,24.3,723951.1020000002,37.08,7232.3
2020-06-30,25.1,752302.735,37.93,7240.25
2020-07-01,24.8,763359.0109999998,36.86,7205.5
2020-07-02,23.1,765790.102,34.78,7415.45
2020-07-03,22.1,735357.2470000001,34.53,7447.75
2020-07-04,23.1,660713.186,28.39,7447.75
2020-07-05,25.0,626327.1649999999,25.55,7447.75
2020-07-06,24.8,757299.0959999999,28.95,7574.8
2020-07-07,25.2,780525.0850000002,35.5,7476.3
2020-07-08,25.5,784566.9899999999,38.05,7345.049999999999
2020-07-09,24.9,771125.8910000001,40.16,7302.3
2020-07-10,24.1,758878.105,37.28,7253.75
2020-07-11,25.1,690697.7339999999,29.0,7253.75
2020-07-12,25.3,633135.0719999997,28.81,7253.75
2020-07-13,24.8,752649.491,34.04,7399.0
2020-07-14,23.6,760459.038,33.59,7310.2
2020-07-15,23.1,756753.738,31.28,7423.6
2020-07-16,24.2,763067.3119999999,34.75,7461.65
2020-07-17,24.6,760177.2050000002,32.17,7440.4
2020-07-18,25.1,688716.5160000003,31.26,7440.4
2020-07-19,25.5,644522.223,29.8,7440.4
2020-07-20,26.1,769330.38,35.53,7430.3
2020-07-21,25.7,785563.684,36.99,7564.15
2020-07-22,25.4,776667.9529999997,40.92,7433.4
2020-07-23,26.1,789634.51,41.33,7399.7
2020-07-24,25.6,789089.6500000001,36.07,7281.9
2020-07-25,25.8,704273.2450000001,33.33,7281.9
2020-07-26,26.5,664179.6179999999,30.36,7281.9
2020-07-27,27.5,794291.764,37.72,7204.65
2020-07-28,26.6,814337.5430000001,35.77,7213.950000000001
2020-07-29,27.0,817487.5469999999,38.4,7215.75
2020-07-30,28.5,825275.9459999999,40.28,7058.7
2020-07-31,27.5,810169.0580000001,41.89,6963.45
2020-08-01,26.9,738269.153,33.01,6963.45
2020-08-02,25.4,673895.7069999999,28.68,6963.45
2020-08-03,24.0,747511.8639999998,36.67,6886.1
2020-08-04,24.1,751123.7600000002,35.61,7010.1
2020-08-05,25.3,764126.7170000001,36.81,7075.6
2020-08-06,27.1,776466.924,37.24,6981.55
2020-08-07,27.6,775393.9049999999,38.9,6919.25
2020-08-08,27.2,700782.169,36.92,6919.25
2020-08-09,26.9,657269.503,34.0,6919.25
2020-08-10,25.9,738068.961,38.53,7005.45
2020-08-11,24.6,734500.0100000001,38.97,7197.05
2020-08-12,23.2,712418.386,39.48,7271.799999999999
2020-08-13,23.4,716219.2410000002,39.87,7281.35
2020-08-14,23.7,710586.003,37.12,7145.8
2020-08-15,23.0,631293.617,31.0,7145.8
2020-08-16,22.3,591662.5999999999,29.14,7145.8
2020-08-17,22.8,683923.9070000001,36.53,7118.700000000001
2020-08-18,24.0,708888.916,38.63,7095.0
2020-08-19,25.3,725675.863,34.39,7048.55
2020-08-20,25.2,729676.9859999999,34.63,7004.7
2020-08-21,24.8,739080.574,33.37,6963.2
2020-08-22,24.4,676812.5479999998,32.75,6963.2
2020-08-23,24.3,625384.8609999999,28.66,6963.2
2020-08-24,24.4,733320.6489999999,39.62,7079.05
2020-08-25,25.4,772384.7240000002,39.06,7159.15
2020-08-26,26.1,791658.289,40.61,7103.45
2020-08-27,26.3,797890.7540000001,45.72,7079.7
2020-08-28,23.2,773438.8410000001,39.52,7109.0
2020-08-29,19.4,635866.1089999999,31.07,7109.0
2020-08-30,18.5,572310.8979999998,33.37,7109.0
2020-08-31,19.2,679208.909,42.69,7079.15
2020-09-01,20.8,700209.044,45.97,6972.5
2020-09-02,21.2,711095.786,44.44,7005.0
2020-09-03,22.4,719005.1200000001,46.07,7065.4
2020-09-04,23.7,724580.7479999999,43.75,7044.049999999999
2020-09-05,23.4,653584.4020000001,34.66,7044.049999999999
2020-09-06,22.6,604081.3349999998,31.92,7044.049999999999
2020-09-07,20.7,696258.3119999999,39.49,7055.5
2020-09-08,20.6,698100.3180000001,41.97,7000.8
2020-09-09,21.3,718084.9349999999,46.19,6988.75
2020-09-10,22.2,721372.7969999999,45.3,7009.15
2020-09-11,23.0,698312.9579999999,46.98,6955.65
2020-09-12,23.8,649165.5510000002,39.65,6955.65
2020-09-13,24.9,605491.5580000002,35.13,6955.65
2020-09-14,24.2,718980.4879999998,44.05,6970.35
2020-09-15,23.4,740288.2729999999,49.34,7009.4
2020-09-16,23.0,751556.7169999998,50.38,7065.75
2020-09-17,23.2,740760.7829999999,46.81,7057.8
2020-09-18,21.0,713829.4560000001,43.58,6999.450000000001
2020-09-19,20.3,627328.4079999999,39.3,6999.450000000001
2020-09-20,20.1,574171.087,39.5,6999.450000000001
2020-09-21,20.2,683416.711,49.8,6785.85
2020-09-22,19.9,703840.9840000002,50.02,6701.8
2020-09-23,20.6,712811.873,44.77,6717.65
2020-09-24,19.9,712997.199,38.66,6634.15
2020-09-25,16.6,691789.6890000001,27.4,6617.1
2020-09-26,16.3,614309.9720000001,28.27,6617.1
2020-09-27,16.5,568766.5650000002,25.67,6617.1
2020-09-28,16.5,666559.0599999998,42.06,6740.15
2020-09-29,18.0,686797.0430000001,49.22,6752.15
2020-09-30,18.1,690962.671,48.01,6705.4
2020-10-01,18.3,700916.7320000001,40.23,6751.0
2020-10-02,14.5,698403.7559999999,24.44,6701.7
2020-10-03,13.6,612169.0500000002,19.58,6701.7
2020-10-04,14.3,571636.9219999999,13.97,6701.7
2020-10-05,15.2,673482.2199999999,37.13,6822.55
2020-10-06,17.8,690894.8960000001,40.99,6907.1
2020-10-07,19.2,699613.798,43.27,6919.85
2020-10-08,19.0,699215.554,43.91,6985.25
2020-10-09,18.9,679813.5170000001,43.64,6980.65
2020-10-10,17.4,614331.962,32.11,6980.65
2020-10-11,14.8,563490.8620000001,27.85,6980.65
2020-10-12,14.2,570701.026,38.86,6952.35
2020-10-13,15.4,673784.687,40.3,6907.6
2020-10-14,13.5,703005.7569999999,36.83,6896.65
2020-10-15,12.2,709578.1410000001,39.43,6802.65
2020-10-16,11.6,704019.681,43.87,6830.8
2020-10-17,12.5,631928.375,42.24,6830.8
2020-10-18,14.3,583351.1770000001,39.83,6830.8
2020-10-19,16.2,687152.413,35.23,6874.6
2020-10-20,17.6,711714.8999999998,35.74,6899.4
2020-10-21,17.8,707162.568,37.44,6884.15
2020-10-22,16.4,710357.203,45.51,6774.4
2020-10-23,14.8,696843.426,45.06,6846.95
2020-10-24,14.0,625382.4169999999,29.63,6846.95
2020-10-25,13.8,606307.9689999998,15.76,6846.95
2020-10-26,11.8,689553.095,34.97,6846.95
2020-10-27,12.3,714662.5820000002,40.01,6746.85
2020-10-28,14.0,715705.3359999999,43.61,6493.55
2020-10-29,14.8,715284.1599999998,44.93,6421.75
2020-10-30,15.0,704726.127,41.19,6403.450000000001
2020-10-31,15.6,628294.8960000001,35.39,6403.450000000001
2020-11-01,16.5,575075.0279999999,27.67,6403.450000000001
2020-11-02,16.3,647094.4680000001,40.85,6493.5
2020-11-03,13.6,706154.5840000003,38.8,6684.75
2020-11-04,11.6,728814.878,38.63,6677.25
2020-11-05,13.5,724766.756,34.29,6881.25
2020-11-06,16.5,710624.719,34.9,6884.9
2020-11-07,14.9,635069.873,33.69,6884.9
2020-11-08,14.2,585653.2690000001,34.6,6884.9
2020-11-09,13.7,688061.5210000001,46.26,7240.55
2020-11-10,12.9,711586.135,50.51,7579.9
2020-11-11,12.6,718173.2939999999,43.18,7740.200000000001
2020-11-12,13.5,717880.6309999999,45.24,7730.65
2020-11-13,13.7,713264.9689999998,44.36,7754.65
2020-11-14,14.1,641465.596,37.83,7754.65
2020-11-15,15.8,585947.0319999999,24.58,7754.65
2020-11-16,14.5,693236.68,42.64,7990.7
2020-11-17,13.8,712862.51,44.37,7907.4
2020-11-18,14.5,718214.5659999999,42.67,7941.5
2020-11-19,14.1,718299.9450000001,38.91,7921.35
2020-11-20,11.9,716666.8709999998,41.26,7960.55
2020-11-21,10.9,645094.5680000001,40.53,7960.55
2020-11-22,10.2,605990.9419999999,42.16,7960.55
2020-11-23,9.8,728188.952,50.41,8019.75
2020-11-24,9.4,757498.8530000002,46.35,8094.25
2020-11-25,10.5,765268.18,47.6,8142.15
2020-11-26,11.8,766690.6769999999,48.31,8135.799999999999
2020-11-27,11.5,751489.8199999998,52.68,8122.549999999999
2020-11-28,10.7,667627.721,47.78,8122.549999999999
2020-11-29,11.5,624731.773,45.63,8122.549999999999
2020-11-30,11.1,737071.7120000002,52.21,8120.299999999999
2020-12-01,10.3,753620.849,50.44,8138.299999999999
2020-12-02,8.3,768634.956,49.45,8165.200000000001
2020-12-03,7.4,784315.1679999997,48.76,8189.1
2020-12-04,6.9,790382.1040000002,44.13,8259.95
2020-12-05,5.6,723627.5800000002,44.91,8259.95
2020-12-06,6.6,676303.0000000001,39.78,8259.95
2020-12-07,9.2,712656.602,37.63,8260.95
2020-12-08,8.3,693433.293,28.22,8239.95
2020-12-09,7.3,804018.8059999996,47.08,8257.85
2020-12-10,10.9,807771.695,43.35,8204.599999999999
2020-12-11,13.3,783766.2930000001,37.17,8064.75
2020-12-12,12.1,686510.1610000002,36.78,8064.75
2020-12-13,11.6,644286.586,42.82,8064.75
2020-12-14,11.7,759517.717,46.76,8181.5
2020-12-15,10.3,766794.6340000001,48.78,8133.15
2020-12-16,9.6,780348.7509999998,49.9,8157.05
2020-12-17,9.5,778470.8439999999,56.72,8145.65
2020-12-18,9.1,776174.5240000001,48.74,8098.049999999999
2020-12-19,9.4,697945.8080000001,44.64,8098.049999999999
2020-12-20,10.0,646840.581,43.12,8098.049999999999
2020-12-21,10.7,750406.8199999998,47.08,7767.9
2020-12-22,11.6,750081.0659999998,46.39,7880.2
2020-12-23,10.4,727706.6240000001,46.45,8012.1
2020-12-24,9.1,643648.6230000001,39.42,8092.85
2020-12-25,6.6,570771.924,16.29,8092.85
2020-12-26,5.2,635755.7919999998,32.98,8092.85
2020-12-27,5.1,646699.546,25.48,8092.85
2020-12-28,7.6,724357.078,20.81,8157.15
2020-12-29,6.5,732115.459,39.14,8196.4
2020-12-30,5.7,734283.124,48.91,8172.0
2020-12-31,5.8,687715.588,49.03,8101.75
2021-01-01,5.3,608715.9310000001,42.34,8101.75
2021-01-02,3.9,680432.4070000001,48.7,8101.75
2021-01-03,3.9,684489.2150000001,47.1,8101.75
2021-01-04,3.6,793625.993,60.45,8130.1
2021-01-05,3.2,806588.156,67.73,8077.75
2021-01-06,3.1,700144.5639999999,70.93,8258.900000000001
2021-01-07,2.9,854323.166,89.72,8336.8
2021-01-08,2.8,872357.3529999999,93.91,8402.95
2021-01-09,3.1,773296.9789999999,80.32,8402.95
2021-01-10,3.6,735647.962,66.11,8402.95
2021-01-11,2.9,851740.8250000001,83.16,8364.45
2021-01-12,2.6,875118.6840000001,84.23,8359.349999999999
2021-01-13,4.2,874914.2720000002,90.77,8352.650000000001
2021-01-14,4.5,873577.2300000002,86.16,8365.15
2021-01-15,5.7,859355.7949999998,78.23,8267.75
2021-01-16,5.6,765002.3420000001,67.79,8267.75
2021-01-17,6.5,708974.301,65.15,8267.75
2021-01-18,6.7,827619.5810000001,82.19,8220.05
2021-01-19,6.0,846116.609,75.05,8259.3
2021-01-20,8.3,850299.0789999999,50.85,8190.6
2021-01-21,10.8,817647.6609999998,41.86,8196.9
2021-01-22,10.2,794514.6579999999,41.83,8024.6
2021-01-23,9.6,719510.8290000001,27.02,8024.6
2021-01-24,10.7,655028.547,29.78,8024.6
2021-01-25,10.8,775155.263,59.88,7965.9
2021-01-26,11.4,770796.1020000002,65.63,7958.1
2021-01-27,13.8,753321.62,59.68,7889.0
2021-01-28,13.7,744101.186,55.22,7836.2
2021-01-29,13.8,733183.9469999998,46.15,7820.1
2021-01-30,11.9,672206.5629999998,3.73,7820.1
2021-01-31,12.1,631678.074,1.42,7820.1
2021-02-01,13.5,725308.4100000001,12.24,7811.05
2021-02-02,13.1,742016.165,26.77,7893.5
2021-02-03,12.2,744032.6919999999,36.96,8035.75
2021-02-04,11.4,742410.9170000001,52.54,8064.0
2021-02-05,11.4,742180.5109999999,50.93,8167.25
2021-02-06,10.1,673202.8889999999,34.93,8167.25
2021-02-07,8.4,635184.4280000001,11.91,8167.25
2021-02-08,10.0,757811.1179999999,8.3,8224.099999999999
2021-02-09,9.8,789357.6599999999,7.36,8154.9
2021-02-10,10.7,767889.956,27.97,8085.6
2021-02-11,12.0,757949.224,47.3,8051.65
2021-02-12,11.9,744944.8600000001,36.76,7988.15
2021-02-13,11.2,664031.439,37.07,7988.15
2021-02-14,10.6,627377.64,12.13,7988.15
2021-02-15,11.6,743811.335,14.85,8163.4
2021-02-16,11.1,751446.9099999999,25.65,8175.75
2021-02-17,11.4,752695.0560000002,41.09,8125.1
2021-02-18,11.2,754962.0269999999,36.34,8106.950000000001
2021-02-19,11.5,749031.191,21.28,8094.35
2021-02-20,12.6,667785.4,2.25,8094.35
2021-02-21,10.8,636820.402,6.78,8094.35
2021-02-22,9.3,743317.962,39.88,8085.8
2021-02-23,10.8,750925.914,42.77,8183.75
2021-02-24,12.4,747390.3120000002,25.42,8258.35
2021-02-25,11.3,744810.2720000002,46.25,8348.85
2021-02-26,11.9,740017.479,45.88,8271.7
2021-02-27,11.0,664275.565,28.18,8271.7
2021-02-28,10.2,621167.5419999999,19.4,8271.7
2021-03-01,11.3,730802.101,42.61,8343.599999999999
2021-03-02,11.8,749835.836,52.94,8382.55
2021-03-03,12.2,744167.225,53.3,8372.55
2021-03-04,11.7,740268.037,55.27,8328.05
2021-03-05,11.3,735724.58,52.43,8313.400000000001
2021-03-06,10.9,658451.8509999997,44.96,8313.400000000001
2021-03-07,10.5,622685.66,47.14,8313.400000000001
2021-03-08,9.5,742936.3799999999,54.67,8382.95
2021-03-09,8.8,758352.5190000001,56.98,8466.1
2021-03-10,9.4,750796.6469999999,55.23,8511.7
2021-03-11,12.3,739481.2689999999,40.38,8552.65
2021-03-12,11.3,729092.4480000002,40.6,8599.45
2021-03-13,10.4,646301.497,27.04,8599.45
2021-03-14,11.0,606540.4119999999,25.47,8599.45
2021-03-15,10.9,719293.5220000001,47.44,8678.85
2021-03-16,11.6,732005.026,33.61,8667.7
2021-03-17,12.2,729775.728,17.35,8614.6
2021-03-18,9.6,741473.2210000003,33.13,8622.95
2021-03-19,8.2,706043.6510000001,29.41,8528.55
2021-03-20,7.6,670497.6409999998,22.62,8528.55
2021-03-21,8.1,630102.703,30.91,8528.55
2021-03-22,10.0,735080.366,56.25,8378.7
2021-03-23,11.0,739437.425,64.57,8350.05
2021-03-24,12.0,731621.6919999999,64.83,8366.25
2021-03-25,12.4,726346.4170000001,66.32,8369.45
2021-03-26,12.7,719331.777,59.5,8483.3
2021-03-27,12.6,648466.5349999998,41.29,8483.3
2021-03-28,13.8,571635.074,38.12,8483.3
2021-03-29,15.5,691559.2720000001,46.49,8495.95
2021-03-30,16.5,695256.7219999997,54.12,8572.349999999999
2021-03-31,17.1,679687.653,54.94,8610.1
2021-04-01,16.2,603780.9359999999,52.73,8576.400000000001
2021-04-02,14.8,558137.6619999999,49.62,8576.400000000001
2021-04-03,14.1,577877.6620000001,34.52,8576.400000000001
2021-04-04,13.3,551346.366,28.3,8576.400000000001
2021-04-05,13.6,604043.9249999998,45.67,8576.400000000001
2021-04-06,13.5,678937.0619999999,57.0,8653.7
2021-04-07,12.0,706832.3479999999,66.36,8627.0
2021-04-08,12.8,711274.9919999999,69.95,8601.099999999999
2021-04-09,12.7,713789.777,71.28,8606.599999999999
2021-04-10,13.9,641313.5200000001,64.71,8606.599999999999
2021-04-11,12.2,594071.686,51.66,8606.599999999999
2021-04-12,11.7,692941.728,64.48,8518.95
2021-04-13,12.5,717396.928,75.56,8517.8
2021-04-14,13.7,716654.185,73.07,8552.900000000001
2021-04-15,12.2,722238.7089999998,68.8,8593.3
2021-04-16,11.2,713583.273,68.69,8605.0
2021-04-17,10.1,642865.34,64.2,8605.0
2021-04-18,11.6,593293.117,65.51,8605.0
2021-04-19,13.7,697833.8179999999,78.57,8675.349999999999
2021-04-20,14.1,709788.7349999998,78.96,8577.3
2021-04-21,13.7,710848.815,78.86,8496.25
2021-04-22,14.3,713242.6659999997,75.27,8592.15
2021-04-23,14.9,685398.6780000001,67.31,8622.85
2021-04-24,15.4,620321.236,57.32,8622.85
2021-04-25,15.2,584849.257,61.9,8622.85
2021-04-26,15.0,689249.5370000001,76.39,8652.6
2021-04-27,14.8,703092.5599999999,77.46,8706.0
2021-04-28,14.5,698342.0609999999,74.27,8766.75
2021-04-29,13.6,697918.7200000001,75.5,8835.65
2021-04-30,13.0,688956.526,77.89,8834.5
2021-05-01,12.5,577472.2559999999,58.7,8834.5
2021-05-02,12.3,559173.805,61.2,8834.5
2021-05-03,13.6,667365.1980000001,75.83,8850.5
2021-05-04,15.0,689998.0190000001,80.37,8907.15
2021-05-05,16.3,690651.1,75.76,8924.599999999999
2021-05-06,17.2,689028.3289999999,72.97,8961.35
2021-05-07,18.5,681399.427,74.06,9024.4
2021-05-08,19.1,612800.0410000002,41.58,9024.4
2021-05-09,16.4,573950.6720000001,13.25,9024.4
2021-05-10,14.1,672517.4860000001,61.21,9105.1
2021-05-11,13.4,690260.8389999998,53.5,9013.4
2021-05-12,15.0,696396.0620000002,53.37,9004.3
2021-05-13,15.1,695282.2540000002,60.47,8896.95
2021-05-14,15.8,688397.416,71.31,9077.45
2021-05-15,17.7,622863.5970000001,40.73,9077.45
2021-05-16,19.0,580577.7899999999,28.01,9077.45
2021-05-17,17.6,668878.06,78.99,9151.25
2021-05-18,17.9,696787.021,76.51,9184.35
2021-05-19,17.3,698169.314,77.51,9071.3
2021-05-20,18.4,697758.698,80.32,9060.75
2021-05-21,18.3,691966.3560000001,68.32,9167.25
2021-05-22,16.3,621633.202,66.62,9167.25
2021-05-23,14.4,574180.2799999998,68.26,9167.25
2021-05-24,15.8,659025.5839999999,68.74,9207.0
2021-05-25,16.7,687452.5900000001,76.42,9221.3
2021-05-26,17.6,692338.1429999999,81.39,9194.15
2021-05-27,18.3,694593.137,86.61,9214.1
2021-05-28,20.2,687217.66,89.1,9223.8
2021-05-29,20.8,625581.8690000001,80.75,9223.8
2021-05-30,21.5,579605.5190000001,72.68,9223.8
2021-05-31,21.7,683327.2399999999,88.17,9187.5
2021-06-01,19.4,696048.6269999999,86.53,9182.0
2021-06-02,19.2,700505.0170000001,84.3,9184.0
2021-06-03,19.7,698600.649,79.36,9138.0
2021-06-04,19.1,692965.6610000001,80.26,9115.0
2021-06-05,18.9,622988.9650000001,77.02,9115.0
2021-06-06,19.9,576739.7130000001,67.92,9115.0
2021-06-07,21.0,687687.1270000001,80.41,9108.95
2021-06-08,22.3,719311.1809999999,82.36,9157.7
2021-06-09,22.7,727998.4789999999,81.6,9156.9
2021-06-10,23.0,739161.2490000002,83.46,9159.1
2021-06-11,22.8,732773.334,82.56,9171.45
2021-06-12,23.2,663407.3330000001,77.43,9171.45
2021-06-13,24.2,616205.0599999998,79.79,9171.45
2021-06-14,24.3,737903.4389999999,88.57,9267.85
2021-06-15,24.6,759440.4149999998,91.6,9265.75
2021-06-16,23.6,755302.6930000001,94.69,9237.8
2021-06-17,19.8,732968.1960000001,92.58,9221.35
2021-06-18,19.9,720620.2800000001,92.78,9080.9
2021-06-19,19.9,646908.2760000001,85.61,9080.9
2021-06-20,19.4,594444.33,51.85,9080.9
2021-06-21,19.2,695310.8099999999,84.79,8984.6
2021-06-22,18.9,710395.742,89.27,9036.25
2021-06-23,18.5,701339.201,89.28,9023.4
2021-06-24,20.1,667378.4720000002,85.94,9041.6
2021-06-25,21.9,694493.4430000002,87.13,9070.9
2021-06-26,22.3,651121.08,83.73,9070.9
2021-06-27,21.0,606935.4739999998,63.38,9070.9
2021-06-28,20.1,706509.225,87.65,8998.6
2021-06-29,20.8,727913.0280000002,93.32,8921.2
2021-06-30,22.0,744980.0419999998,94.15,8834.5
2021-07-01,23.0,745646.8230000001,93.02,8910.0
2021-07-02,23.6,751071.9400000001,99.46,8920.85
2021-07-03,23.8,686746.0859999999,93.78,8920.85
2021-07-04,24.0,645197.7869999998,79.65,8920.85
2021-07-05,24.5,756482.6669999999,94.0,8913.95
2021-07-06,22.1,765521.6070000003,93.66,8898.55
2021-07-07,21.1,749498.243,98.18,8865.25
2021-07-08,21.3,743139.9510000001,93.83,8685.349999999999
2021-07-09,23.1,749361.5160000002,93.79,8717.6
2021-07-10,24.8,698499.464,90.79,8717.6
2021-07-11,25.5,662579.0879999998,89.87,8717.6
2021-07-12,22.1,763113.6170000001,86.55,8759.4
2021-07-13,20.1,739886.353,95.34,8754.45
2021-07-14,20.9,742631.4219999998,82.74,8668.8
2021-07-15,22.5,749381.9359999999,87.58,8566.9
2021-07-16,24.0,755786.8019999998,88.13,8515.25
2021-07-17,25.1,703589.5799999997,90.83,8515.25
2021-07-18,25.1,657129.0660000001,74.66,8515.25
2021-07-19,25.2,770181.1869999999,99.21,8353.7
2021-07-20,25.0,786064.0389999999,102.61,8325.2
2021-07-21,25.5,796392.983,106.01,8484.849999999999
2021-07-22,26.2,807661.0310000002,101.67,8642.6
2021-07-23,25.1,801290.9659999999,95.02,8704.8
2021-07-24,24.0,708875.1879999998,92.58,8704.8
2021-07-25,23.4,647414.0329999999,92.62,8704.8
2021-07-26,23.0,741788.8520000001,100.16,8708.7
2021-07-27,23.7,764664.9880000001,97.27,8710.1
2021-07-28,24.4,777471.567,97.11,8733.2
2021-07-29,25.0,786049.1110000001,99.08,8797.25
2021-07-30,24.4,780535.7250000001,93.11,8709.6
2021-07-31,21.1,688602.1429999999,61.14,8709.6
2021-08-01,20.3,610030.071,78.95,8709.6
2021-08-02,21.8,692296.539,103.38,8769.25
2021-08-03,22.9,716478.894,106.45,8779.900000000001
2021-08-04,24.0,726929.5900000002,105.47,8771.0
2021-08-05,24.4,737222.091,101.11,8794.849999999999
2021-08-06,24.1,733401.4559999999,96.87,8844.7
2021-08-07,23.2,676412.6839999999,65.46,8844.7
2021-08-08,22.0,615001.2200000001,86.16,8844.7
2021-08-09,23.8,688277.519,107.14,8868.650000000001
2021-08-10,25.3,712411.1009999999,111.68,8872.8
2021-08-11,26.9,735965.6649999999,114.44,8946.7
2021-08-12,27.8,755611.0950000002,115.96,8980.55
